id_cliente;idade;classe_trabalho;escolaridade;id_estado;estado_civil;raca;qtde_filhos;salario
338;19;Funcionário Setor Privado;Ensino Médio Incompleto;14;Solteiro;Negro;0;1100
339;45;Funcionário Setor Privado;Ensino Médio Incompleto;26;Casado;Negro;4;1100
340;26;Funcionário Setor Privado;Ensino Médio Completo;18;Solteiro;Branco;2;2564
341;38;Funcionário Setor Privado;Ensino Médio Completo;12;Casado;Branco;1;3205
342;36;Servidor Público;Ensino Médio Incompleto;10;Casado;Branco;5;1783
343;33;Funcionário Setor Privado;Ensino Médio Incompleto;1;Solteiro;Branco;4;1100
344;22;Servidor Público;Ensino Médio Completo;2;Solteiro;Negro;3;4320
345;43;Autônomo;Ensino Médio Completo;18;Solteiro;Branco;3;3110
346;67;Aposentado;Ensino Médio Incompleto;12;Casado;Branco;0;5757
347;30;;Ensino Médio Completo;22;Divorciado;Branco;1;3312
348;56;Funcionário Setor Privado;Ensino Médio Completo;22;União Estável;Branco;5;2800
349;31;Funcionário Setor Privado;Ensino Médio Completo;8;Solteiro;Branco;1;2015
350;33;Funcionário Setor Privado;Ensino Médio Completo;16;Casado;Branco;5;2262
351;26;Funcionário Setor Privado;Ensino Médio Incompleto;6;Casado;Branco;0;1100
352;33;Funcionário Setor Privado;Ensino Médio Completo;24;Casado;Branco;4;3813
353;46;Empresário;Ensino Médio Incompleto;25;Casado;Branco;2;5318
354;59;;Ensino Médio Completo;9;Casado;Branco;3;2179
355;38;Funcionário Público;Ensino Médio Incompleto;19;Casado;Branco;5;1144
356;65;Funcionário Setor Privado;Ensino Médio Incompleto;25;Viúvo;Amarelo;4;1100
357;40;Funcionário Setor Privado;Ensino Médio Completo;24;Casado;Branco;5;3142
358;42;Funcionário Setor Privado;Ensino Médio Incompleto;5;Casado;Branco;3;1100
359;26;Autônomo;Ensino Fundamental Completo;24;Casado;Branco;;1100
360;36;Funcionário Setor Privado;Ensino Fundamental Completo;11;Casado;Branco;;1100
361;62;Funcionário Setor Privado;Mestrado;7;Casado;Branco;;6072
362;43;Funcionário Setor Privado;Ensino Médio Completo;3;Casado;Branco;0;3316
363;43;Funcionário Setor Privado;Ensino Médio Completo;12;Divorciado;Branco;;2240
364;22;Funcionário Setor Privado;Ensino Médio Incompleto;27;União Estável;Branco;4;1100
365;28;Funcionário Setor Privado;Ensino Médio Incompleto;1;Casado;Branco;2;1100
366;56;Autônomo;Ensino Médio Completo;9;Casado;Branco;2;3129
367;22;Funcionário Setor Privado;Ensino Médio Completo;6;Solteiro;Branco;4;2826
368;57;Funcionário Setor Privado;Ensino Médio Completo;7;Divorciado;Branco;1;2161
369;39;Funcionário Setor Privado;Ensino Médio Incompleto;5;Divorciado;Branco;3;1100
370;26;Funcionário Público;Ensino Médio Completo;3;Solteiro;Branco;3;5885
371;17;Menor Aprendiz;Ensino Médio Incompleto;8;Solteiro;Branco;1;1100
372;40;Servidor Público;Ensino Médio Completo;6;Casado;Branco;4;3386
373;45;Funcionário Setor Privado;Ensino Médio Incompleto;26;Casado;Negro;1;1100
374;44;Funcionário Setor Privado;Ensino Médio Incompleto;25;Solteiro;Negro;4;1100
375;20;Empresário;Ensino Médio Completo;27;Solteiro;Branco;0;16619
376;33;Funcionário Setor Privado;Ensino Médio Incompleto;12;Casado;Branco;4;1100
377;23;Funcionário Setor Privado;Ensino Médio Completo;8;Solteiro;Branco;5;2142
378;46;Autônomo;Mestrado;6;Divorciado;Branco;0;7991
379;54;Funcionário Setor Privado;Ensino Médio Incompleto;9;Divorciado;Branco;4;1100
380;46;Funcionário Setor Privado;Ensino Fundamental Incompleto;18;Divorciado;Branco;4;1100
381;25;Funcionário Setor Privado;Ensino Médio Completo;17;Casado;Branco;4;3906
382;46;Funcionário Setor Privado;Ensino Médio Completo;10;Divorciado;Branco;2;3240
383;36;Empresário;Ensino Médio Completo;14;Casado;Branco;0;4278
384;23;Funcionário Setor Privado;Ensino Médio Incompleto;27;Solteiro;Branco;5;1100
385;29;Funcionário Setor Privado;Ensino Médio Incompleto;25;Separado;Branco;5;1100
386;44;Funcionário Setor Privado;Ensino Médio Completo;11;Casado;Branco;3;2158
387;19;Funcionário Setor Privado;Ensino Médio Completo;12;Solteiro;Branco;0;3246
388;19;Funcionário Setor Privado;Ensino Médio Incompleto;23;Solteiro;Branco;2;1100
389;35;Funcionário Setor Privado;Ensino Médio Incompleto;25;Casado;Branco;3;1100
390;27;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Branco;4;3926
391;46;Autônomo;Ensino Médio Completo;7;Separado;Branco;0;3669
392;34;Servidor Público;Ensino Médio Completo;25;Casado;Branco;2;4133
393;34;Funcionário Setor Privado;Ensino Médio Incompleto;18;Solteiro;Branco;5;1100
394;44;Funcionário Setor Privado;Ensino Médio Completo;23;Casado;Branco;2;2319
395;45;Funcionário Setor Privado;Ensino Médio Completo;11;Divorciado;Branco;0;2254
396;20;;Ensino Médio Incompleto;13;Solteiro;Branco;1;1100
397;25;Funcionário Setor Privado;Ensino Médio Completo;22;Casado;Branco;0;3772
398;52;MEI;Ensino Médio Completo;12;Casado;Branco;1;5014
399;20;Funcionário Setor Privado;Ensino Médio Completo;7;Solteiro;Branco;0;3805
400;28;Funcionário Setor Privado;Ensino Médio Completo;7;Solteiro;Branco;2;3676
401;50;Servidor Público;Ensino Médio Completo;7;Casado;Branco;2;4266
402;34;Funcionário Setor Privado;Ensino Médio Completo;15;Divorciado;Branco;1;2497
403;28;Funcionário Setor Privado;Ensino Fundamental Incompleto;27;Casado;Amarelo;;1100
404;41;Funcionário Setor Privado;Mestrado;9;Casado;Branco;5;6398
405;46;Autônomo;Ensino Médio Incompleto;2;Casado;Branco;2;1100
406;28;;Ensino Médio Completo;11;Casado;Branco;1;3056
407;32;Funcionário Setor Privado;Ensino Médio Completo;3;Casado;Branco;4;2735
408;41;Empresário;Ensino Médio Completo;11;Divorciado;Negro;5;4726
409;24;Funcionário Setor Privado;Ensino Médio Incompleto;13;Solteiro;Negro;4;1100
410;33;Funcionário Setor Privado;Ensino Médio Completo;9;Divorciado;Branco;2;2763
411;46;Funcionário Setor Privado;Doutorado;9;Casado;Branco;3;15908
412;31;Servidor Público;Ensino Médio Completo;26;Casado;Branco;3;4032
413;35;Funcionário Setor Privado;Ensino Médio Incompleto;8;Divorciado;Branco;2;1100
414;52;Funcionário Setor Privado;Ensino Fundamental Incompleto;14;Casado;Branco;3;1100
415;30;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;4;1100
416;34;Empresário;Ensino Médio Incompleto;25;Separado;Negro;2;7495
417;34;Servidor Público;Ensino Médio Incompleto;7;Divorciado;Branco;5;1265
418;20;Funcionário Setor Privado;Ensino Médio Completo;26;Casado;Branco;2;3865
419;17;Menor Aprendiz;Ensino Médio Incompleto;5;Solteiro;Branco;2;1100
420;32;Servidor Público;Ensino Médio Completo;25;Casado;Branco;1;3338
421;29;Funcionário Setor Privado;Ensino Médio Incompleto;11;Divorciado;Branco;4;1100
422;33;Funcionário Setor Privado;Ensino Fundamental Completo;11;Solteiro;Branco;2;1100
423;25;Funcionário Setor Privado;Ensino Médio Incompleto;21;Casado;Branco;2;1100
424;36;Funcionário Público;Mestrado;20;Solteiro;Branco;4;7855
425;23;Funcionário Setor Privado;Ensino Médio Incompleto;1;Solteiro;Branco;0;1100
426;63;MEI;Ensino Médio Incompleto;16;Casado;Branco;3;6486
427;47;Empresário;Mestrado;4;Casado;Branco;4;17397
428;80;Aposentado;Ensino Médio Incompleto;2;Viúvo;Branco;4;4678
429;17;Menor Aprendiz;Ensino Médio Incompleto;2;Solteiro;Branco;0;1100
430;40;Autônomo;Ensino Médio Completo;21;União Estável;Branco;1;2939
431;27;Funcionário Setor Privado;Ensino Médio Completo;14;Solteiro;Pardo;5;2334
432;33;Funcionário Setor Privado;Mestrado;5;Casado;Branco;3;9808
433;34;Empresário;Ensino Médio Incompleto;7;Solteiro;Negro;5;3258
434;34;Empresário;Ensino Médio Completo;5;Solteiro;Branco;5;4777
435;23;Funcionário Setor Privado;Ensino Médio Completo;24;Casado;Branco;3;2253
436;42;Empresário;Ensino Médio Completo;26;Casado;Branco;4;11239
437;29;Funcionário Setor Privado;Ensino Médio Completo;4;Solteiro;Branco;1;3633
438;45;Funcionário Setor Privado;Ensino Médio Incompleto;24;Divorciado;Branco;0;1100
439;24;Funcionário Público;Ensino Médio Incompleto;22;Solteiro;Branco;5;1200
440;44;Funcionário Setor Privado;Ensino Médio Completo;4;Casado;Branco;0;3837
441;27;Funcionário Setor Privado;Ensino Fundamental Completo;3;Solteiro;Branco;3;1100
442;20;Funcionário Setor Privado;Ensino Médio Completo;11;Solteiro;Branco;2;2559
443;44;Funcionário Setor Privado;Ensino Médio Incompleto;5;Viúvo;Negro;4;1100
444;51;Funcionário Setor Privado;Ensino Médio Incompleto;18;Casado;Indígena;5;1100
445;20;Funcionário Setor Privado;Ensino Médio Incompleto;16;Casado;Branco;1;1100
446;17;Menor Aprendiz;Ensino Médio Incompleto;1;Solteiro;Branco;1;1100
447;19;Funcionário Setor Privado;Ensino Médio Incompleto;5;Solteiro;Negro;2;1100
448;45;MEI;Ensino Médio Completo;26;Casado;Branco;0;3772
449;60;Funcionário Setor Privado;Ensino Médio Incompleto;26;Casado;Branco;5;1100
450;42;Funcionário Setor Privado;Ensino Médio Completo;27;Casado;Negro;2;3634
451;44;Autônomo;Ensino Médio Incompleto;2;Casado;Branco;5;1100
452;40;Funcionário Setor Privado;Ensino Médio Completo;12;Casado;Pardo;4;3722
453;30;Funcionário Setor Privado;Ensino Médio Incompleto;21;Casado;Branco;3;1100
454;38;Funcionário Setor Privado;Ensino Médio Completo;14;Casado;Negro;1;3180
455;23;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;5;1100
456;32;;Ensino Médio Completo;3;Casado;Branco;4;2749
457;54;Empresário;Ensino Médio Incompleto;7;Casado;Negro;3;19727
458;32;Funcionário Setor Privado;Ensino Médio Completo;22;Casado;Branco;5;2488
459;50;Funcionário Setor Privado;Ensino Fundamental Incompleto;10;União Estável;Branco;3;1100
460;24;Funcionário Setor Privado;Ensino Médio Completo;11;Solteiro;Branco;3;2599
461;37;Funcionário Setor Privado;Ensino Médio Incompleto;6;Casado;Branco;0;1100
462;52;Funcionário Setor Privado;Ensino Médio Incompleto;23;Divorciado;Branco;4;1100
463;38;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;2;2389
464;49;Funcionário Setor Privado;Mestrado;9;Casado;Branco;5;6647
465;30;Funcionário Setor Privado;Ensino Médio Completo;24;Casado;Branco;5;3309
466;60;Funcionário Setor Privado;Ensino Médio Completo;18;Solteiro;Branco;3;2622
467;22;;Ensino Médio Completo;19;Solteiro;Branco;3;2341
468;35;Funcionário Setor Privado;Ensino Médio Incompleto;27;Solteiro;Branco;2;1100
469;30;Funcionário Setor Privado;Ensino Médio Incompleto;21;Solteiro;Branco;4;1100
470;67;Aposentado;Ensino Médio Completo;11;Divorciado;Branco;4;5259
471;46;Funcionário Setor Privado;Ensino Médio Completo;2;Solteiro;Branco;0;2560
472;17;Menor Aprendiz;Ensino Fundamental Completo;15;Solteiro;Branco;0;1100
473;22;Funcionário Setor Privado;Ensino Médio Completo;17;Solteiro;Branco;4;3150
474;27;Funcionário Setor Privado;Ensino Fundamental Completo;14;Solteiro;Branco;0;1100
475;23;Funcionário Setor Privado;Ensino Médio Incompleto;5;Solteiro;Branco;5;1100
476;33;Funcionário Setor Privado;Ensino Médio Completo;16;Casado;Branco;1;2656
477;43;Autônomo;Ensino Médio Completo;9;Casado;Branco;5;2521
478;28;Servidor Público;Ensino Médio Completo;12;Solteiro;Branco;0;4713
479;41;Funcionário Setor Privado;Ensino Médio Incompleto;6;União Estável;Branco;4;1100
480;52;;Ensino Médio Incompleto;22;Solteiro;Negro;3;1100
481;25;Funcionário Setor Privado;Ensino Médio Completo;23;União Estável;Negro;2;3696
482;63;;Ensino Fundamental Incompleto;17;Casado;Branco;1;1100
483;45;Empresário;Ensino Médio Completo;2;Divorciado;Branco;2;14438
484;38;Funcionário Setor Privado;Ensino Médio Completo;21;Casado;Branco;3;2699
485;40;Funcionário Setor Privado;Ensino Médio Incompleto;15;Solteiro;Branco;0;1100
486;46;Funcionário Público;Ensino Médio Incompleto;11;Divorciado;Branco;2;1983
487;35;Funcionário Setor Privado;Ensino Médio Completo;2;Solteiro;Branco;1;3954
488;34;Funcionário Setor Privado;Ensino Médio Incompleto;13;Divorciado;Branco;3;1100
489;33;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;2;3816
490;41;Funcionário Setor Privado;Ensino Médio Incompleto;4;Divorciado;Branco;2;1100
491;20;Funcionário Setor Privado;Ensino Médio Completo;2;Solteiro;Branco;1;2133
492;23;Funcionário Setor Privado;Ensino Fundamental Incompleto;14;Solteiro;Branco;2;1100
493;26;Funcionário Setor Privado;Ensino Médio Completo;22;Solteiro;Branco;0;2996
494;72;Aposentado;Ensino Médio Incompleto;23;Casado;Branco;4;5188
495;23;Empresário;Ensino Médio Incompleto;16;Solteiro;Branco;2;6866
496;62;Empresário;Ensino Médio Incompleto;21;Casado;Branco;2;3618
497;52;Funcionário Setor Privado;Ensino Médio Completo;2;Casado;Branco;2;2284
498;58;Funcionário Setor Privado;Ensino Médio Completo;25;Divorciado;Branco;5;2988
499;25;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Branco;2;2924
500;24;Funcionário Setor Privado;Ensino Médio Completo;8;Solteiro;Negro;1;2362
501;19;Funcionário Setor Privado;Ensino Médio Completo;14;Solteiro;Branco;2;2750
502;43;Funcionário Setor Privado;Ensino Médio Completo;20;Casado;Branco;4;3503
503;47;Empresário;Ensino Médio Incompleto;7;Separado;Negro;5;1209
504;39;Funcionário Setor Privado;Ensino Médio Incompleto;9;Divorciado;Branco;3;1100
505;49;Funcionário Setor Privado;Ensino Médio Completo;12;União Estável;Branco;1;3759
506;53;;Ensino Fundamental Incompleto;27;Viúvo;Negro;3;1100
507;32;Funcionário Setor Privado;Ensino Médio Completo;8;Solteiro;Branco;4;2777
508;34;Funcionário Setor Privado;Ensino Médio Completo;25;Casado;Branco;0;2782
509;57;;Ensino Médio Completo;7;Viúvo;Branco;5;3600
510;25;Funcionário Setor Privado;Ensino Médio Completo;22;Solteiro;Indígena;3;2789
511;20;;Ensino Médio Completo;13;Solteiro;Branco;2;3197
512;21;;Ensino Médio Completo;25;Solteiro;Branco;2;2083
513;34;Funcionário Setor Privado;Ensino Médio Completo;17;Casado;Branco;1;3179
514;38;MEI;Ensino Médio Completo;15;Casado;Branco;1;1956
515;50;Funcionário Setor Privado;Ensino Médio Incompleto;5;Casado;Branco;3;1100
516;24;Empresário;Ensino Médio Completo;23;Divorciado;Negro;2;10921
517;37;Empresário;Ensino Médio Completo;5;Casado;Branco;3;6575
518;44;Funcionário Setor Privado;Ensino Médio Completo;25;Divorciado;Branco;1;3217
519;28;Funcionário Setor Privado;Ensino Médio Completo;14;Casado;Branco;1;3612
520;42;Funcionário Setor Privado;Ensino Médio Completo;21;Casado;Branco;4;2401
521;74;Aposentado;Ensino Médio Completo;21;Divorciado;Branco;2;3028
522;38;Autônomo;Ensino Médio Incompleto;16;Casado;Branco;2;1100
523;44;Autônomo;Mestrado;14;Casado;Branco;1;9161
524;44;Funcionário Setor Privado;Ensino Médio Incompleto;14;Divorciado;Amarelo;5;1100
525;26;Funcionário Setor Privado;Ensino Médio Incompleto;13;Solteiro;Branco;1;1100
526;36;Funcionário Setor Privado;Ensino Médio Incompleto;19;Casado;Negro;1;1100
527;41;Funcionário Setor Privado;Ensino Médio Completo;22;Casado;Branco;2;2625
528;67;Aposentado;Mestrado;6;Casado;Branco;0;5026
529;39;Empresário;Ensino Médio Incompleto;1;Casado;Branco;3;5588
530;57;Funcionário Setor Privado;Ensino Fundamental Incompleto;12;Viúvo;Negro;0;1100
531;29;Funcionário Setor Privado;Ensino Médio Completo;5;Separado;Branco;2;3654
532;31;MEI;Ensino Médio Completo;3;Solteiro;Branco;0;3144
533;34;;Ensino Médio Incompleto;5;Solteiro;Negro;0;1100
534;44;Funcionário Setor Privado;Ensino Médio Completo;1;Casado;Branco;5;2114
535;30;Funcionário Setor Privado;Ensino Médio Completo;25;Solteiro;Branco;4;2898
536;27;Funcionário Setor Privado;Ensino Médio Incompleto;6;Solteiro;Branco;5;1100
537;27;Funcionário Setor Privado;Ensino Médio Completo;21;Casado;Branco;5;3604
538;32;Funcionário Setor Privado;Ensino Médio Incompleto;3;Solteiro;Branco;0;1100
539;58;Funcionário Setor Privado;Ensino Fundamental Completo;16;Casado;Branco;2;1100
540;35;Empresário;Ensino Médio Completo;14;Casado;Branco;1;13815
541;21;Funcionário Setor Privado;Ensino Médio Incompleto;8;Solteiro;Branco;1;1100
542;28;Funcionário Setor Privado;Ensino Médio Completo;19;Solteiro;Branco;3;3574
543;46;Autônomo;Ensino Médio Completo;9;Divorciado;Branco;1;3533
544;36;Autônomo;Ensino Médio Incompleto;5;Separado;Branco;1;1100
545;72;Aposentado;Ensino Médio Incompleto;1;Viúvo;Branco;1;4110
546;35;Funcionário Setor Privado;Ensino Médio Incompleto;5;Casado;Negro;2;1100
547;33;Funcionário Público;Ensino Médio Completo;26;Divorciado;Negro;1;4925
548;69;Aposentado;Ensino Médio Incompleto;14;Solteiro;Branco;0;2261
549;35;Funcionário Setor Privado;Ensino Médio Incompleto;15;Casado;Branco;3;1100
550;31;Funcionário Setor Privado;Ensino Médio Incompleto;25;Separado;Branco;4;1100
551;34;Funcionário Setor Privado;Ensino Médio Incompleto;27;Casado;Branco;0;1100
552;30;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;0;1100
553;28;Funcionário Setor Privado;Ensino Médio Completo;7;Solteiro;Branco;5;2046
554;54;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;5;3518
555;47;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;1;3454
556;24;Funcionário Setor Privado;Ensino Médio Incompleto;7;Solteiro;Negro;0;1100
557;52;Autônomo;Ensino Médio Completo;19;Casado;Branco;0;3824
558;20;Funcionário Setor Privado;Ensino Médio Incompleto;15;Solteiro;Indígena;0;1100
559;43;MEI;Mestrado;27;Casado;Branco;2;1135
560;45;Funcionário Setor Privado;Ensino Fundamental Incompleto;20;Separado;Branco;0;1100
561;29;Autônomo;Ensino Médio Incompleto;19;Separado;Branco;4;1100
562;47;Funcionário Setor Privado;Mestrado;13;Divorciado;Branco;0;7584
563;24;Funcionário Setor Privado;Ensino Médio Incompleto;1;Solteiro;Branco;5;1100
564;51;Funcionário Setor Privado;Ensino Médio Incompleto;20;Casado;Branco;2;1100
565;17;Menor Aprendiz;Ensino Médio Incompleto;7;Solteiro;Branco;2;1100
566;37;Funcionário Setor Privado;Ensino Médio Completo;26;Casado;Branco;3;3498
567;27;Funcionário Setor Privado;Doutorado;21;Solteiro;Branco;5;10668
568;29;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;2;3262
569;18;;Ensino Médio Incompleto;23;Solteiro;Branco;2;1100
570;36;Autônomo;Ensino Médio Completo;27;Divorciado;Branco;4;3565
571;58;Empresário;Ensino Médio Completo;23;Solteiro;Branco;5;2339
572;26;Autônomo;Ensino Médio Completo;2;Casado;Branco;0;3288
573;65;;Ensino Médio Completo;3;Casado;Branco;5;2211
574;57;Funcionário Setor Privado;Ensino Médio Incompleto;20;Casado;Branco;3;1100
575;59;Funcionário Setor Privado;Ensino Médio Incompleto;25;Casado;Branco;1;1100
576;27;Funcionário Setor Privado;Ensino Médio Incompleto;14;Casado;Branco;3;1100
577;31;Autônomo;Ensino Médio Completo;25;Solteiro;Branco;3;2884
578;21;Funcionário Setor Privado;Ensino Médio Completo;20;Solteiro;Branco;5;3225
579;29;Funcionário Setor Privado;Ensino Médio Completo;7;Solteiro;Branco;2;2799
580;18;Funcionário Setor Privado;Ensino Médio Incompleto;21;Solteiro;Branco;0;1100
581;52;Funcionário Setor Privado;Ensino Fundamental Completo;23;Casado;Branco;4;1100
582;57;MEI;Ensino Médio Completo;22;Divorciado;Branco;5;6743
583;42;;Ensino Médio Incompleto;13;Casado;Branco;1;1100
584;55;;Ensino Médio Incompleto;22;Casado;Pardo;1;1100
585;60;Funcionário Setor Privado;Ensino Fundamental Incompleto;3;Solteiro;Branco;1;1100
586;31;Funcionário Setor Privado;Ensino Médio Completo;9;Casado;Branco;4;2375
587;23;Funcionário Setor Privado;Ensino Médio Completo;6;Solteiro;Branco;4;3724
588;27;Funcionário Setor Privado;Ensino Médio Incompleto;20;Solteiro;Branco;5;1100
589;23;;Ensino Médio Completo;17;Solteiro;Indígena;5;3898
590;42;Autônomo;Mestrado;5;Casado;Branco;3;7645
591;25;Funcionário Setor Privado;Ensino Médio Completo;20;Solteiro;Branco;4;2562
