ano,mes,sigla_uf,tipo_consumo,numero_consumidores,consumo
2004,7,AM,Outros,10571,50497
2004,7,AC,Outros,10272,9813
2004,7,PR,Outros,370057,252785
2004,8,MG,Outros,492181,413210
2004,8,PB,Outros,76015,46073
2004,8,BA,Outros,217059,210820
2004,8,MS,Outros,57878,63030
2004,8,RR,Outros,5147,9176
2004,8,RS,Outros,317214,265760
2004,8,MT,Outros,65306,81159
2004,8,AC,Outros,10353,10188
2004,8,SE,Outros,17827,31320
2004,8,AM,Outros,11143,50963
2004,8,PR,Outros,370681,256757
2004,8,GO,Outros,144078,184491
2004,8,MA,Outros,57833,54200
2004,8,AP,Outros,2348,11866
2004,8,AL,Outros,16994,40190
2004,8,SP,Outros,319152,937345
2004,8,RJ,Outros,65746,408795
2004,8,TO,Outros,23853,25266
2004,8,PE,Outros,152093,134450
2004,8,SC,Outros,229365,191497
2004,8,PA,Outros,30440,79107
2004,8,PI,Outros,33941,34259
2004,8,RO,Outros,61466,26432
2004,8,RN,Outros,41727,62556
2004,8,CE,Outros,210576,112461
2004,8,ES,Outros,124097,74052
2004,8,DF,Outros,12347,77340
2004,9,RN,Outros,42081,65764
2004,9,RJ,Outros,66336,425324
2004,9,MT,Outros,65582,85205
2004,9,RO,Outros,62274,26958
2004,9,BA,Outros,218374,218335
2004,9,SP,Outros,319994,931372
2004,9,AM,Outros,11229,53701
2004,9,TO,Outros,23720,25153
2004,9,AC,Outros,10356,10278
2004,9,AL,Outros,17036,42662
2004,9,RR,Outros,5117,8220
2004,9,PI,Outros,34082,37786
2004,9,GO,Outros,144388,195246
2004,9,MG,Outros,494302,446181
2004,9,MS,Outros,58377,70049
2004,9,PA,Outros,28813,78248
2004,9,CE,Outros,212509,126805
2004,9,MA,Outros,58239,56076
2004,9,RS,Outros,317725,279103
2004,9,DF,Outros,12360,84909
2004,9,SE,Outros,17618,32512
2004,9,ES,Outros,124702,87645
2004,9,PE,Outros,152008,135307
2004,9,PB,Outros,78427,51342
2004,9,SC,Outros,229910,195674
2004,9,PR,Outros,371614,263927
2004,9,AP,Outros,2357,12134
2004,10,PR,Outros,371994,263592
2004,10,RR,Outros,5076,8876
2004,10,SC,Outros,230384,195434
2004,10,PE,Outros,155151,146434
2004,10,MG,Outros,496026,457290
2004,10,SP,Outros,321640,1075936
2004,10,RS,Outros,318971,275026
2004,10,DF,Outros,12362,84659
2004,10,GO,Outros,144948,188935
2004,10,AL,Outros,16942,46132
2004,10,RJ,Outros,66724,431717
2004,10,PI,Outros,34243,37405
2004,10,RN,Outros,42395,72597
2004,10,BA,Outros,219404,227725
2004,10,PB,Outros,79247,52876
2004,10,RO,Outros,62632,28295
2004,10,AM,Outros,11525,55830
2004,10,MS,Outros,58976,67805
2004,10,CE,Outros,214406,126936
2004,10,PA,Outros,28986,79914
2004,10,MA,Outros,58292,54554
2004,10,AC,Outros,10425,10180
2004,10,AP,Outros,2359,12550
2004,10,TO,Outros,23928,23057
2004,10,MT,Outros,65873,80108
2004,10,ES,Outros,125280,88949
2004,10,SE,Outros,17728,34061
2004,11,AC,Outros,10854,10548
2004,11,RJ,Outros,67634,426830
2004,11,DF,Outros,12374,81203
2004,11,TO,Outros,24030,21559
2004,11,RS,Outros,319865,290064
2004,11,PR,Outros,372523,264979
2004,11,PI,Outros,34478,38071
2004,11,RR,Outros,5103,9564
2004,11,AM,Outros,11568,51006
2004,11,MG,Outros,497495,427309
2004,11,GO,Outros,145820,142251
2004,11,RO,Outros,62756,28805
2004,11,BA,Outros,220736,224166
2004,11,SE,Outros,17866,37722
2004,11,PB,Outros,79833,54497
2004,11,RN,Outros,42920,74826
2004,11,CE,Outros,214584,130150
2004,11,ES,Outros,125659,84942
2004,11,PA,Outros,29242,80429
2004,11,MT,Outros,66297,73756
2004,11,AL,Outros,17232,51341
2004,11,MS,Outros,58772,68493
2004,11,PE,Outros,156387,149305
2004,11,MA,Outros,59079,53904
2004,11,SC,Outros,230790,197776
2004,11,AP,Outros,2405,12262
2004,11,SP,Outros,318893,969220
2004,12,PI,Outros,34783,37121
2004,12,CE,Outros,216055,129580
2004,12,PB,Outros,80618,55786
2004,12,MG,Outros,497608,426318
2004,12,PA,Outros,29420,84266
2004,12,AP,Outros,2366,12179
2004,12,AL,Outros,16937,50836
2004,12,RO,Outros,63058,28176
2004,12,DF,Outros,12724,79940
2004,12,SP,Outros,319219,973321
2004,12,RS,Outros,320796,374845
2004,12,ES,Outros,126262,81349
2004,12,RR,Outros,5140,9961
2004,12,MT,Outros,66607,69896
2004,12,RJ,Outros,67947,419477
2004,12,SC,Outros,231255,196421
2004,12,PR,Outros,373142,266569
2004,12,SE,Outros,18258,38706
2004,12,MA,Outros,59496,52110
2004,12,GO,Outros,145820,142046
2004,12,AM,Outros,11613,56277
2004,12,MS,Outros,59766,72274
2004,12,RN,Outros,43290,78225
2004,12,TO,Outros,24417,22819
2004,12,AC,Outros,10845,10214
2004,12,PE,Outros,153691,149776
2004,12,BA,Outros,222158,208214
2004,1,AC,Comercial,12175,7895
2004,1,SE,Comercial,33263,27767
2004,1,RR,Comercial,5900,6140
2004,1,TO,Comercial,26181,13832
2004,1,MA,Comercial,82831,40478
2004,1,DF,Comercial,78547,93427
2004,1,PI,Comercial,54851,25398
2004,1,CE,Comercial,137793,95718
2004,1,GO,Comercial,142693,97266
2004,1,RN,Comercial,56521,41972
2004,1,PB,Comercial,67936,35917
2004,1,MT,Comercial,64531,64698
2004,1,MS,Comercial,56359,51890
2004,1,RO,Comercial,27509,25870
2004,1,PR,Comercial,264320,257032
2004,1,ES,Comercial,91257,84819
2004,1,AM,Comercial,49055,49832
2004,1,SC,Comercial,152774,170067
2004,1,AP,Comercial,9264,12164
2004,1,PE,Comercial,157220,119007
2004,1,BA,Comercial,259528,171569
2004,1,PA,Comercial,108567,78075
2004,1,RJ,Comercial,381030,567234
2004,1,SP,Comercial,1042724,1464892
2004,1,RS,Comercial,274356,276901
2004,1,AL,Comercial,42568,31461
2004,1,MG,Comercial,558570,333506
2004,2,AC,Comercial,12183,7328
2004,2,SE,Comercial,33299,22535
2004,2,CE,Comercial,137699,86035
2004,2,RS,Comercial,271813,285451
2004,2,RN,Comercial,56647,37908
2004,2,MA,Comercial,83794,37893
2004,2,SC,Comercial,152932,178962
2004,2,MT,Comercial,64197,65904
2004,2,RJ,Comercial,381004,594477
2004,2,AP,Comercial,6700,3894
2004,2,BA,Comercial,259898,167151
2004,2,ES,Comercial,91459,83917
2004,2,PA,Comercial,116888,72466
2004,2,PI,Comercial,54812,20769
2004,2,MS,Comercial,56376,52517
2004,2,SP,Comercial,1044892,1421227
2004,2,AL,Comercial,42734,30119
2004,2,PB,Comercial,68277,32452
2004,2,PR,Comercial,264296,269481
2004,2,GO,Comercial,142540,90106
2004,2,MG,Comercial,559948,297342
2004,2,RO,Comercial,27346,23367
2004,2,DF,Comercial,78408,81618
2004,2,PE,Comercial,153566,115908
2004,2,AM,Comercial,49357,50456
2004,2,RR,Comercial,5870,5821
2004,2,TO,Comercial,26102,12160
2004,3,RR,Comercial,5884,5494
2004,3,DF,Comercial,78603,84322
2004,3,RO,Comercial,27370,24153
2004,3,SP,Comercial,1050818,1416475
2004,3,SE,Comercial,32447,25005
2004,3,RJ,Comercial,380660,585938
2004,3,CE,Comercial,137391,90006
2004,3,GO,Comercial,142334,96474
2004,3,MG,Comercial,562334,314054
2004,3,ES,Comercial,91761,86051
2004,3,AL,Comercial,42608,30572
2004,3,AC,Comercial,12117,7420
2004,3,AM,Comercial,49529,47374
2004,3,PB,Comercial,68005,34377
2004,3,BA,Comercial,261366,166958
2004,3,PR,Comercial,265080,268150
2004,3,RS,Comercial,274909,283818
2004,3,PI,Comercial,54794,20862
2004,3,PE,Comercial,152633,123234
2004,3,MT,Comercial,64296,74537
2004,3,PA,Comercial,109062,75856
2004,3,MA,Comercial,83701,40878
2004,3,MS,Comercial,56362,51766
2004,3,TO,Comercial,26318,13819
2004,3,RN,Comercial,56815,41133
2004,3,AP,Comercial,11728,8639
2004,3,SC,Comercial,153268,186488
2004,4,MS,Comercial,56504,55175
2004,4,PA,Comercial,118193,78778
2004,4,AP,Comercial,9201,8461
2004,4,SE,Comercial,33209,26187
2004,4,DF,Comercial,78204,94761
2004,4,AC,Comercial,12044,7344
2004,4,TO,Comercial,26402,14882
2004,4,BA,Comercial,261400,174506
2004,4,AL,Comercial,42602,32021
2004,4,ES,Comercial,91860,83632
2004,4,PI,Comercial,54719,24450
2004,4,SC,Comercial,153500,170144
2004,4,RJ,Comercial,381774,600338
2004,4,MA,Comercial,84212,40503
2004,4,CE,Comercial,137062,97129
2004,4,MG,Comercial,563244,317586
2004,4,RS,Comercial,272257,297774
2004,4,MT,Comercial,64637,77146
2004,4,PE,Comercial,152305,129722
2004,4,AM,Comercial,49693,49875
2004,4,SP,Comercial,1048051,1579355
2004,4,PR,Comercial,266546,275651
2004,4,PB,Comercial,68237,35923
2004,4,RO,Comercial,27570,24113
2004,4,RR,Comercial,5869,6035
2004,4,RN,Comercial,56917,43495
2004,4,GO,Comercial,142324,102078
2004,5,TO,Comercial,26652,15464
2004,5,ES,Comercial,91544,82243
2004,5,MS,Comercial,56342,49652
2004,5,MA,Comercial,84563,42202
2004,5,DF,Comercial,78453,90165
2004,5,GO,Comercial,142581,95321
2004,5,PB,Comercial,68505,33864
2004,5,RR,Comercial,5875,5548
2004,5,RO,Comercial,27502,25789
2004,5,SP,Comercial,1040114,1386690
2004,5,AP,Comercial,9291,7704
2004,5,RJ,Comercial,382095,564569
2004,5,AL,Comercial,42796,30512
2004,5,SC,Comercial,153800,161961
2004,5,RN,Comercial,57104,41067
2004,5,PI,Comercial,54954,22877
2004,5,PE,Comercial,150940,124959
2004,5,AC,Comercial,12126,7141
2004,5,CE,Comercial,137002,90758
2004,5,PR,Comercial,265087,267627
2004,5,RS,Comercial,272118,266990
2004,5,MT,Comercial,64885,68099
2004,5,SE,Comercial,33371,25186
2004,5,MG,Comercial,562457,310580
2004,5,PA,Comercial,109733,79714
2004,5,AM,Comercial,49752,50280
2004,5,BA,Comercial,262475,158749
2004,6,AM,Comercial,49682,50734
2004,6,PB,Comercial,69881,33949
2004,6,RR,Comercial,5908,5472
2004,6,MA,Comercial,86109,42065
2004,6,AC,Comercial,12087,6955
2004,6,BA,Comercial,264253,159293
2004,6,PA,Comercial,110915,82469
2004,6,RN,Comercial,57526,41714
2004,6,AL,Comercial,42611,31649
2004,6,MT,Comercial,65252,61587
2004,6,PI,Comercial,55258,24519
2004,6,MS,Comercial,56781,44156
2004,6,CE,Comercial,136990,93769
2004,6,ES,Comercial,91651,75630
2004,6,SC,Comercial,154079,142885
2004,6,RS,Comercial,272283,245687
2004,6,GO,Comercial,142704,91441
2004,6,AP,Comercial,9189,8309
2004,6,SP,Comercial,1036918,1280006
2004,6,RO,Comercial,27733,24112
2004,6,PE,Comercial,152023,122253
2004,6,RJ,Comercial,381990,506022
2004,6,PR,Comercial,268054,239078
2004,6,SE,Comercial,33618,24529
2004,6,MG,Comercial,562127,297819
2004,6,TO,Comercial,26957,16111
2004,6,DF,Comercial,78369,87778
2004,7,SE,Comercial,33531,22743
2004,7,RS,Comercial,272282,251823
2004,7,MS,Comercial,56817,42928
2004,7,AC,Comercial,12155,7204
2004,7,AM,Comercial,49837,53678
2004,7,RJ,Comercial,382683,524984
2004,7,RR,Comercial,7498,5875
2004,7,CE,Comercial,136920,87315
2004,7,PB,Comercial,67478,32154
2004,7,PE,Comercial,152420,115603
2004,7,RO,Comercial,27808,24312
2004,7,PI,Comercial,55631,22937
2004,7,TO,Comercial,27338,14775
2004,7,RN,Comercial,57732,39380
2004,7,AL,Comercial,42872,27614
2004,7,PR,Comercial,268482,238400
2004,7,MA,Comercial,86140,41961
2004,7,GO,Comercial,142568,86788
2004,7,SC,Comercial,154528,146429
2004,7,AP,Comercial,9345,8733
2004,7,BA,Comercial,265041,149742
2004,7,MG,Comercial,563814,284794
2004,7,SP,Comercial,1037711,1348601
2004,7,PA,Comercial,111582,79918
2004,7,ES,Comercial,91500,75145
2004,7,DF,Comercial,78057,87198
2004,7,MT,Comercial,65733,66190
2004,8,SP,Comercial,1034102,1324733
2004,8,AL,Comercial,42962,27011
2004,8,MG,Comercial,564271,289282
2004,8,RS,Comercial,272837,248318
2004,8,RO,Comercial,27594,25604
2004,8,SE,Comercial,33410,22053
2004,8,DF,Comercial,78252,84814
2004,8,CE,Comercial,136836,92398
2004,8,ES,Comercial,91601,75328
2004,8,AM,Comercial,50041,52589
2004,8,RN,Comercial,57862,40478
2004,8,PR,Comercial,269991,249298
2004,8,AP,Comercial,9336,7858
2004,8,SC,Comercial,155038,147906
2004,8,AC,Comercial,12229,7580
2004,8,PA,Comercial,120867,83588
2004,8,MT,Comercial,66213,62201
2004,8,PE,Comercial,153117,117648
2004,8,GO,Comercial,142738,89515
2004,8,PI,Comercial,55384,22760
2004,8,RR,Comercial,7520,5820
2004,8,TO,Comercial,27714,15814
2004,8,BA,Comercial,265760,146608
2004,8,MA,Comercial,86794,43550
2004,8,RJ,Comercial,383790,503306
2004,8,MS,Comercial,56914,49557
2004,8,PB,Comercial,69006,31640
2004,9,MT,Comercial,67328,69189
2004,9,MS,Comercial,57250,51954
2004,9,TO,Comercial,27937,17041
2004,9,SP,Comercial,1032990,1430715
2004,9,GO,Comercial,142884,97105
2004,9,MA,Comercial,87017,44971
2004,9,RO,Comercial,27625,25980
2004,9,PB,Comercial,70435,35193
2004,9,AL,Comercial,43203,29066
2004,9,SC,Comercial,155746,148464
2004,9,PI,Comercial,55705,25997
2004,9,MG,Comercial,565752,312165
2004,9,RN,Comercial,58058,41184
2004,9,ES,Comercial,91697,78583
2004,9,RS,Comercial,273275,251758
2004,9,AC,Comercial,12373,8309
2004,9,CE,Comercial,136910,97622
2004,9,DF,Comercial,78093,98068
2004,9,PE,Comercial,154707,125223
2004,9,BA,Comercial,267829,154636
2004,9,AP,Comercial,9459,8850
2004,9,PR,Comercial,271172,264560
2004,9,SE,Comercial,32819,23160
2004,9,AM,Comercial,50131,55147
2004,9,PA,Comercial,112824,83099
2004,9,RJ,Comercial,385320,537620
2004,9,RR,Comercial,5903,5652
2004,10,TO,Comercial,27242,16449
2004,10,AL,Comercial,42852,29911
2004,10,BA,Comercial,268199,163207
2004,10,SC,Comercial,156371,153484
2004,10,SE,Comercial,32585,23534
2004,10,SP,Comercial,1046136,1455419
2004,10,GO,Comercial,143117,101968
2004,10,MA,Comercial,86899,43339
2004,10,RJ,Comercial,383318,555512
2004,10,MS,Comercial,57631,53788
2004,10,PR,Comercial,271995,255562
2004,10,RN,Comercial,58290,42783
2004,10,RR,Comercial,5938,5979
2004,10,MT,Comercial,66498,72326
2004,10,AM,Comercial,50105,55373
2004,10,RS,Comercial,273883,248015
2004,10,PI,Comercial,55490,25217
2004,10,AC,Comercial,12203,7910
2004,10,ES,Comercial,91650,81686
2004,10,RO,Comercial,27780,27250
2004,10,PA,Comercial,111594,82032
2004,10,DF,Comercial,77949,97556
2004,10,PB,Comercial,69435,34712
2004,10,CE,Comercial,136662,93272
2004,10,PE,Comercial,157333,129659
2004,10,AP,Comercial,9468,9621
2004,10,MG,Comercial,565617,322417
2004,11,SE,Comercial,27760,30826
2004,11,GO,Comercial,143470,97629
2004,11,MA,Comercial,87199,43989
2004,11,RJ,Comercial,384454,561987
2004,11,AP,Comercial,9359,9772
2004,11,DF,Comercial,77819,92111
2004,11,PI,Comercial,55546,26629
2004,11,MS,Comercial,57448,51412
2004,11,AL,Comercial,43052,30409
2004,11,PR,Comercial,272976,258329
2004,11,AC,Comercial,12161,8377
2004,11,ES,Comercial,91604,82689
2004,11,SP,Comercial,1027909,1438769
2004,11,PA,Comercial,112791,85685
2004,11,RN,Comercial,58654,46701
2004,11,SC,Comercial,156813,158350
2004,11,AM,Comercial,50097,55503
2004,11,TO,Comercial,27063,15665
2004,11,CE,Comercial,136057,96395
2004,11,PE,Comercial,158368,130638
2004,11,BA,Comercial,268023,173179
2004,11,MT,Comercial,66846,72518
2004,11,RS,Comercial,240337,260870
2004,11,MG,Comercial,560133,335429
2004,11,RR,Comercial,7552,6798
2004,11,RO,Comercial,27886,26816
2004,11,PB,Comercial,69397,35684
2004,12,AL,Comercial,43224,33533
2004,12,TO,Comercial,27177,15969
2004,12,MT,Comercial,66949,74257
2004,12,PE,Comercial,157777,139701
2004,12,SE,Comercial,33642,26428
2004,12,RS,Comercial,274653,291864
2004,12,AM,Comercial,50149,55653
2004,12,RO,Comercial,27675,26206
2004,12,SP,Comercial,1024021,1475363
2004,12,AC,Comercial,12151,8122
2004,12,PB,Comercial,69696,37017
2004,12,MS,Comercial,57877,56704
2004,12,MG,Comercial,565445,327306
2004,12,GO,Comercial,143470,97545
2004,12,AP,Comercial,9546,9605
2004,12,PI,Comercial,55718,24392
2004,12,RJ,Comercial,384880,614238
2004,12,RR,Comercial,7548,6737
2004,12,PA,Comercial,112460,85977
2004,12,BA,Comercial,268755,177368
2004,12,DF,Comercial,78269,97081
2004,12,PR,Comercial,273518,268504
2004,12,SC,Comercial,157481,170575
2004,12,MA,Comercial,87451,43923
2004,12,RN,Comercial,59098,48151
2004,12,ES,Comercial,91791,86496
2004,12,CE,Comercial,136141,101414
2004,1,MG,Industrial,72145,2395276
2004,1,RJ,Industrial,19222,755628
2004,1,SP,Industrial,131708,3499333
2004,1,AM,Industrial,3363,93449
2004,1,PI,Industrial,3935,14788
2004,1,PB,Industrial,4842,70539
2004,1,DF,Industrial,1752,29667
2004,1,RO,Industrial,2331,17012
2004,1,PA,Industrial,3766,716658
2004,1,ES,Industrial,11417,327232
2004,1,AL,Industrial,2584,146469
2004,1,SC,Industrial,55018,466790
2004,1,AP,Industrial,579,3201
2004,1,RN,Industrial,4370,76766
2004,1,BA,Industrial,18433,762417
2004,1,MA,Industrial,8881,558175
2004,1,RS,Industrial,53976,652757
2004,1,AC,Industrial,761,1738
2004,1,TO,Industrial,2416,6545
2004,1,RR,Industrial,2051,1685
2004,1,CE,Industrial,7060,139002
2004,1,MS,Industrial,4841,65748
2004,1,GO,Industrial,16255,207223
2004,1,PE,Industrial,10647,165831
2004,1,PR,Industrial,50238,691432
2004,1,MT,Industrial,10664,61688
2004,1,SE,Industrial,3499,81794
2004,2,AC,Industrial,762,1724
2004,2,MG,Industrial,72242,2398273
2004,2,AL,Industrial,2603,137025
2004,2,MS,Industrial,4815,63917
2004,2,CE,Industrial,7024,135532
2004,2,SC,Industrial,54787,568790
2004,2,PB,Industrial,4848,79639
2004,2,MT,Industrial,10641,75648
2004,2,GO,Industrial,16174,205132
2004,2,RJ,Industrial,19137,730570
2004,2,TO,Industrial,2411,7267
2004,2,RR,Industrial,2077,1598
2004,2,PA,Industrial,3979,682266
2004,2,PR,Industrial,50313,707143
2004,2,PI,Industrial,3941,12353
2004,2,SE,Industrial,3518,84404
2004,2,AP,Industrial,379,354
2004,2,SP,Industrial,131405,3641580
2004,2,DF,Industrial,1738,27953
2004,2,BA,Industrial,18497,726121
2004,2,RN,Industrial,4371,72295
2004,2,ES,Industrial,11430,314197
2004,2,AM,Industrial,3376,101555
2004,2,MA,Industrial,8811,528801
2004,2,RO,Industrial,2371,15490
2004,2,RS,Industrial,53853,655932
2004,2,PE,Industrial,10348,165846
2004,3,TO,Industrial,2420,8928
2004,3,AP,Industrial,630,1772
2004,3,PI,Industrial,3924,12280
2004,3,BA,Industrial,18644,770470
2004,3,DF,Industrial,1748,28405
2004,3,RN,Industrial,4396,84430
2004,3,PB,Industrial,4823,86360
2004,3,AM,Industrial,3378,101814
2004,3,AL,Industrial,2627,132539
2004,3,MS,Industrial,4833,73139
2004,3,SE,Industrial,3447,90285
2004,3,RJ,Industrial,19044,737881
2004,3,PR,Industrial,50473,741248
2004,3,SC,Industrial,54774,623121
2004,3,PE,Industrial,10317,183040
2004,3,MA,Industrial,8706,568190
2004,3,MT,Industrial,10740,88713
2004,3,RO,Industrial,2301,18641
2004,3,AC,Industrial,757,1880
2004,3,CE,Industrial,6953,154653
2004,3,GO,Industrial,16041,218373
2004,3,ES,Industrial,11513,325672
2004,3,RS,Industrial,54034,784660
2004,3,SP,Industrial,131718,3677373
2004,3,RR,Industrial,2043,1680
2004,3,MG,Industrial,72569,2346686
2004,3,PA,Industrial,3744,746171
2004,4,PA,Industrial,3974,727245
2004,4,BA,Industrial,18662,764756
2004,4,AC,Industrial,744,1714
2004,4,AM,Industrial,3392,102970
2004,4,RJ,Industrial,19044,738105
2004,4,MT,Industrial,10915,95257
2004,4,MS,Industrial,4827,80593
2004,4,RS,Industrial,53944,845665
2004,4,DF,Industrial,1737,28698
2004,4,RR,Industrial,2047,1810
2004,4,RO,Industrial,2309,16961
2004,4,SE,Industrial,3509,94327
2004,4,PR,Industrial,50898,751987
2004,4,MG,Industrial,72655,2416724
2004,4,RN,Industrial,4402,80821
2004,4,AP,Industrial,538,1737
2004,4,PB,Industrial,4853,74469
2004,4,PE,Industrial,10254,177795
2004,4,PI,Industrial,3927,14858
2004,4,AL,Industrial,2606,154050
2004,4,TO,Industrial,2422,9172
2004,4,MA,Industrial,8661,550875
2004,4,SP,Industrial,131247,3913242
2004,4,CE,Industrial,6899,144993
2004,4,GO,Industrial,15960,214881
2004,4,ES,Industrial,11518,316467
2004,4,SC,Industrial,54723,567109
2004,5,RS,Industrial,54016,823937
2004,5,MT,Industrial,10971,94127
2004,5,CE,Industrial,6931,152067
2004,5,ES,Industrial,11459,323523
2004,5,RO,Industrial,2325,17462
2004,5,RR,Industrial,2068,1831
2004,5,AP,Industrial,527,1461
2004,5,MG,Industrial,72470,2440121
2004,5,PB,Industrial,4845,81326
2004,5,TO,Industrial,2425,10172
2004,5,SE,Industrial,3519,84036
2004,5,MS,Industrial,4780,64932
2004,5,AL,Industrial,2637,155702
2004,5,BA,Industrial,18711,779518
2004,5,SC,Industrial,54816,599674
2004,5,PE,Industrial,10158,179917
2004,5,GO,Industrial,15878,222859
2004,5,PA,Industrial,3727,764489
2004,5,RN,Industrial,4403,82374
2004,5,PR,Industrial,50485,741368
2004,5,PI,Industrial,3917,14868
2004,5,AM,Industrial,3423,104589
2004,5,RJ,Industrial,18969,740772
2004,5,DF,Industrial,1723,25605
2004,5,SP,Industrial,130159,3753889
2004,5,MA,Industrial,8654,570380
2004,5,AC,Industrial,744,1704
2004,6,PI,Industrial,3936,14869
2004,6,MG,Industrial,72336,2506718
2004,6,SE,Industrial,3507,93029
2004,6,PR,Industrial,51313,747592
2004,6,GO,Industrial,15789,234667
2004,6,RO,Industrial,2309,18505
2004,6,RJ,Industrial,18951,737634
2004,6,TO,Industrial,2416,10592
2004,6,BA,Industrial,18789,781389
2004,6,SC,Industrial,54999,573568
2004,6,CE,Industrial,6961,151270
2004,6,AL,Industrial,2619,154513
2004,6,RN,Industrial,4401,88615
2004,6,PA,Industrial,3754,764359
2004,6,MT,Industrial,11008,107694
2004,6,SP,Industrial,129916,3936932
2004,6,AC,Industrial,743,1961
2004,6,PE,Industrial,10115,186908
2004,6,RS,Industrial,54101,821936
2004,6,PB,Industrial,4815,85458
2004,6,AM,Industrial,3384,107710
2004,6,AP,Industrial,547,1920
2004,6,ES,Industrial,11411,320369
2004,6,RR,Industrial,2035,1661
2004,6,MS,Industrial,4790,76831
2004,6,MA,Industrial,8693,549176
2004,6,DF,Industrial,1720,31751
2004,7,MT,Industrial,11211,115333
2004,7,PA,Industrial,3762,789528
2004,7,PE,Industrial,10080,180208
2004,7,AM,Industrial,3393,112740
2004,7,RO,Industrial,2324,18387
2004,7,TO,Industrial,2445,10400
2004,7,PI,Industrial,3940,15035
2004,7,AP,Industrial,523,2217
2004,7,MA,Industrial,8821,563102
2004,7,PB,Industrial,4722,90003
2004,7,BA,Industrial,18803,805060
2004,7,ES,Industrial,11394,339596
2004,7,RJ,Industrial,18912,791730
2004,7,PR,Industrial,51397,755739
2004,7,RR,Industrial,434,1153
2004,7,SP,Industrial,130154,3953979
2004,7,AC,Industrial,751,1809
2004,7,SE,Industrial,3503,101416
2004,7,SC,Industrial,55070,602353
2004,7,MS,Industrial,4795,76421
2004,7,RN,Industrial,4392,82072
2004,7,DF,Industrial,1726,32244
2004,7,MG,Industrial,72345,2495131
2004,7,RS,Industrial,54222,811822
2004,7,AL,Industrial,2636,163783
2004,7,CE,Industrial,6991,156541
2004,7,GO,Industrial,15679,238994
2004,8,RN,Industrial,4384,89645
2004,8,CE,Industrial,7030,162161
2004,8,PA,Industrial,4024,829604
2004,8,AM,Industrial,3386,113924
2004,8,PE,Industrial,10151,192459
2004,8,BA,Industrial,18851,815620
2004,8,RO,Industrial,2359,19468
2004,8,ES,Industrial,11407,344799
2004,8,TO,Industrial,2428,11035
2004,8,AL,Industrial,2642,166650
2004,8,AC,Industrial,762,2103
2004,8,RS,Industrial,54224,835347
2004,8,PB,Industrial,4811,90466
2004,8,PI,Industrial,3961,16185
2004,8,PR,Industrial,50957,773062
2004,8,MA,Industrial,8866,572024
2004,8,MS,Industrial,4788,79474
2004,8,DF,Industrial,1705,32914
2004,8,RR,Industrial,426,1081
2004,8,AP,Industrial,550,1988
2004,8,SC,Industrial,55308,615042
2004,8,SE,Industrial,3511,99886
2004,8,SP,Industrial,129894,4052294
2004,8,MG,Industrial,72353,2543969
2004,8,MT,Industrial,11418,111928
2004,8,GO,Industrial,15555,250073
2004,8,RJ,Industrial,18869,769132
2004,9,MT,Industrial,11597,105820
2004,9,ES,Industrial,11411,330463
2004,9,BA,Industrial,18979,822755
2004,9,GO,Industrial,15457,248616
2004,9,PB,Industrial,4811,87226
2004,9,DF,Industrial,1712,35334
2004,9,AC,Industrial,750,2542
2004,9,RN,Industrial,4384,87070
2004,9,RJ,Industrial,18831,754657
2004,9,TO,Industrial,2391,10051
2004,9,SE,Industrial,3445,98767
2004,9,SP,Industrial,129501,4120856
2004,9,PA,Industrial,3823,766214
2004,9,AP,Industrial,552,2160
2004,9,PI,Industrial,3991,17400
2004,9,RR,Industrial,2056,1749
2004,9,SC,Industrial,55571,577927
2004,9,AL,Industrial,2651,156881
2004,9,PR,Industrial,50880,773817
2004,9,AM,Industrial,3378,113649
2004,9,MG,Industrial,72578,2541940
2004,9,CE,Industrial,6976,164965
2004,9,MS,Industrial,4802,70699
2004,9,MA,Industrial,8875,553137
2004,9,RO,Industrial,2388,20556
2004,9,RS,Industrial,54280,798619
2004,9,PE,Industrial,10210,196936
2004,10,RR,Industrial,2066,1618
2004,10,CE,Industrial,6921,160195
2004,10,DF,Industrial,1688,48288
2004,10,BA,Industrial,19012,811124
2004,10,PI,Industrial,3974,16827
2004,10,MG,Industrial,72630,2512213
2004,10,MT,Industrial,11748,99043
2004,10,RO,Industrial,2278,19642
2004,10,SP,Industrial,130941,4128933
2004,10,MS,Industrial,4796,73302
2004,10,PA,Industrial,3858,786785
2004,10,AP,Industrial,557,2003
2004,10,SC,Industrial,55318,583973
2004,10,GO,Industrial,15369,246267
2004,10,MA,Industrial,8887,599405
2004,10,PB,Industrial,4790,91513
